Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
I,1.55,1.125,0.3375,24.323871,10.90038275,4.422522,8.0796075,13
F,1.4375,1.1,0.3625,24.28134675,12.88484775,4.86193925,7.7961125,9
M,1.3875,1.1125,0.35,26.43590875,11.793391999999999,4.86193925,7.7961125,14
I,0.9125,0.675,0.225,5.82582225,2.42388225,1.13398,1.757669,6
I,1.1625,0.8875,0.275,13.16834275,5.54232725,2.56562975,3.5720370000000004,8
M,1.5125,1.1875,0.375,26.2799865,9.6671795,5.57067675,7.654364999999999,9
M,1.6125,1.3,0.45,43.3463855,15.80484625,9.36950975,12.3320325,11
I,0.6875,0.5125,0.175,2.83495,1.3040770000000002,0.52446575,0.850485,5
M,1.65,1.325,0.525,45.2741515,15.3937785,10.035722999999999,13.48018725,17
F,1.675,1.3,0.5125,50.008518,19.06503875,9.6104805,13.324264999999999,13
F,1.3375,0.95,0.325,20.25571775,9.128539,4.7343665,5.726599,8
M,1.5875,1.2125,0.425,34.501341499999995,16.48523425,6.095142500000001,10.19164525,18
I,1.1875,0.9,0.275,13.53688625,6.59125875,2.6365035,3.8271824999999997,8
F,1.5375,1.1875,0.3875,32.063284499999995,12.00601325,7.257472,10.489315,21
M,1.3125,1.0375,0.425,22.2543575,8.3064035,4.32329875,7.37087,9
F,1.4125,1.1625,0.35,25.769695499999997,13.777857000000001,5.6699,7.937860000000001,10
I,1.0375,0.8,0.275,9.25611175,4.89028875,1.94194075,2.6932025,7
F,1.6375,1.2375,0.45,40.12871725,14.401546,8.901743,12.615527499999999,14
M,1.3875,1.075,0.4,22.2543575,9.87980075,5.783298,6.662132499999999,11
M,1.625,1.2625,0.475,45.88366575,16.42853525,8.54737425,19.1359125,13
I,1.275,0.9875,0.3125,15.0535845,7.399219500000001,2.778251,4.3941725,8
M,1.6125,1.275,0.3875,35.6920205,14.64251675,6.67630725,9.4970825,11
F,1.5,1.2,0.4125,32.95629375,16.4710595,6.350288,8.9300925,9
F,1.2,0.925,0.3125,16.6411565,7.35669525,3.7704835,4.6776675,7
M,1.525,1.2625,0.4125,30.192217499999998,13.02659525,6.123492,10.0640725,13
I,1.1,0.875,0.3,12.99824575,5.443104,2.3530085,3.685435,7
F,1.5625,1.2,0.4375,32.063284499999995,15.37960375,6.56290925,8.60407325,9
I,0.7375,0.525,0.175,3.98310475,1.17650425,0.9922325000000001,0.9922325000000001,5
I,0.9625,0.75,0.2875,8.00873375,3.6003865,1.77184375,2.26796,7
M,1.275,1.0125,0.375,20.08562075,9.752228,4.847764499999999,5.386405,11
M,1.4125,1.125,0.35,24.919210500000002,10.77281,6.10931725,5.2446575,9
M,1.5125,1.2375,0.4375,29.880373,10.4609655,7.0023265,10.20582,9
M,1.4125,1.1,0.4,28.7180435,14.004653,6.67630725,7.5126175,8
M,0.9,0.675,0.225,5.03203625,2.1262125,1.43164975,1.9844650000000001,12
I,0.9625,0.75,0.225,7.2858215,3.01922175,1.8994165,2.26796,6
F,1.4625,1.15,0.375,25.16018125,11.4248485,5.71242425,6.520385,9
I,1.2125,0.95,0.325,17.08057375,6.123492,3.64291075,5.6699,13
M,0.925,0.6875,0.1875,5.783298,2.4097075,1.17650425,1.9844650000000001,7
F,1.375,1.05,0.425,23.99785175,9.525432,4.49339575,6.9456275,10
F,1.4375,1.1125,0.325,25.0326085,10.8011595,5.76912325,7.37087,10
M,1.8,1.4375,0.5,60.6962795,23.11901725,10.13494625,17.0097,10
I,0.825,0.625,0.225,5.5281525,1.85689225,1.1623295,1.360776,6
M,1.2125,0.975,0.3375,16.782904000000002,6.98815175,4.66349275,5.6699,13
F,1.5625,1.2625,0.5375,38.55532,14.061352,6.73300625,13.324264999999999,16
I,1.375,1.1125,0.3625,24.720764000000003,12.40290625,5.40057975,6.747180999999999,10
M,1.575,1.2,0.4125,37.74735925,15.7339725,7.64019025,11.3398,17
F,1.4,1.075,0.35,23.51591025,10.744460499999999,4.7910655,6.9456275,10
F,1.6875,1.325,0.4375,39.859396999999994,13.25339125,8.00873375,10.61688775,14
F,1.5,1.1625,0.375,28.094354499999998,12.00601325,6.76135575,7.64019025,10
F,1.675,1.3625,0.4,41.8722115,18.86659225,8.3631025,11.77921725,14
M,1.4,1.1125,0.3625,22.92057075,8.986791499999999,5.1879585,6.23689,9
F,1.4875,1.1625,0.3625,27.612413,12.20445975,6.520385,8.0796075,10
F,1.4875,1.1375,0.3875,30.40483875,13.70698325,6.50621025,8.788345,11
M,1.6125,1.275,0.425,34.79901125,17.44911725,8.51902475,8.9300925,9
F,1.55,1.225,0.3875,31.5529935,13.9763035,6.917278,9.7805775,10
F,1.675,1.3,0.475,41.23434775,18.370476,8.83086925,11.481547500000001,11
F,1.275,1.0,0.3625,26.2232875,7.78193775,5.8683464999999995,8.3631025,16
M,1.4375,1.125,0.375,25.8830935,10.149121000000001,4.3374735,7.7961125,10
M,0.4375,0.3125,0.1,1.077281,0.35436875,0.226796,0.29766975,5
M,1.4,1.075,0.3625,21.035329,7.2858215,4.9044635,6.662132499999999,11
F,1.525,1.2125,0.375,37.9032815,17.463292000000003,8.15048125,9.355335,12
F,1.675,1.3125,0.4375,41.00755175,17.4349425,10.602713,9.2135875,10
I,1.05,0.7625,0.25,9.4970825,4.6776675,2.5231055000000002,2.96252275,9
I,1.425,1.075,0.3625,22.12678475,10.75863525,4.23825025,6.066793,8
M,1.7625,1.3625,0.475,46.45065575,23.5584345,10.404266499999999,13.4660125,11
F,1.6875,1.3625,0.475,47.003471000000005,22.226008,10.24834425,14.17475,12
I,0.675,0.5125,0.1625,2.8066005,1.26155275,0.8788345,0.850485,5
I,1.175,0.8875,0.25,13.36678925,5.76912325,2.65067825,4.2240755,13
M,1.6,1.2125,0.4125,35.19590425,14.50076925,8.71747125,9.3269855,15
M,1.2875,0.9875,0.2875,18.71067,7.200773,3.8271824999999997,4.252425,9
F,1.125,0.8875,0.25,12.99824575,5.499803,2.14038725,3.5436875,8
M,1.45,1.15,0.4625,24.99008425,10.77281,4.422522,7.229122500000001,10
I,0.6375,0.4625,0.1625,2.05533875,0.8788345,0.60951425,0.7087375,5
M,1.4375,1.15,0.375,24.50814275,9.298636,5.57067675,6.80388,10
F,1.8,1.4125,0.5,57.74793149999999,22.69377475,12.1052365,15.4504775,12
F,1.3875,1.125,0.375,25.4295015,10.33339275,6.3786375,8.788345,13
I,0.9125,0.675,0.225,5.06038575,2.42388225,1.03475675,1.5592225,6
M,1.3625,1.025,0.325,22.5378525,8.71747125,5.811647499999999,7.229122500000001,13
M,1.5625,1.225,0.4125,33.46658475,15.762322,7.78193775,8.788345,12
I,1.2875,0.975,0.3375,18.030282,8.66077225,3.44446425,5.25883225,9
F,1.425,1.125,0.4,27.073772499999997,13.19669225,6.13766675,6.80388,9
F,1.5,1.1875,0.4,30.277265999999997,8.94426725,6.67630725,9.7805775,17
I,0.7875,0.575,0.2125,4.09650275,1.91359125,1.077281,1.2757275,6
M,1.525,1.225,0.425,28.576296000000003,12.99824575,6.42116175,8.50485,10
F,1.6,1.3125,0.4,41.91473575,14.89766225,8.15048125,11.12717875,15
F,1.4375,1.1125,0.4625,28.576296000000003,9.525432,5.2446575,11.623294999999999,17
F,1.525,1.2125,0.4125,31.70891575,13.1258185,6.90310325,9.355335,9
M,1.4125,1.125,0.375,25.51455,9.90815025,5.273007,7.37087,15
M,1.6375,1.275,0.4375,36.78347625,15.762322,8.94426725,10.3475675,12
F,1.575,1.1875,0.425,29.937071999999997,11.94931425,6.27941425,9.922325,9
I,1.5125,1.1375,0.4,29.256684000000003,12.3320325,6.64795775,10.0640725,10
I,1.2,0.8875,0.3125,16.28678775,7.030676,3.231843,4.9611625,8
F,1.1375,0.9375,0.35,15.12445825,6.13766675,3.30271675,5.20213325,9
I,0.9,0.675,0.2,6.30776375,2.65067825,1.37495075,1.9844650000000001,6
F,1.7,1.375,0.4375,52.43240025,21.744066500000002,12.530479,11.83591625,11
F,1.5375,1.1875,0.4125,29.44095575,12.48795475,7.37087,7.37087,9
M,1.625,1.2375,0.45,50.8306535,23.94115275,9.6104805,15.025235,11
M,1.25,0.9625,0.3,15.365429,6.7188315,3.175144,4.819415,8
I,0.8,0.575,0.2,3.86970675,1.85689225,0.9922325000000001,1.5592225,6
I,1.2875,1.0,0.3125,17.70426275,7.52679225,3.84135725,4.7910655,11
F,1.525,1.2375,0.4,30.94347925,12.37455675,7.69688925,9.4970825,10
I,0.675,0.5,0.1625,2.93417325,1.1056305,0.75126175,0.9922325000000001,5
I,1.3125,1.025,0.3125,16.7545545,7.38504475,3.5436875,4.1106775,9
I,0.8875,0.6625,0.2375,6.0384435,2.25378525,1.34660125,1.9844650000000001,7
F,1.3875,1.0625,0.3625,23.700182,9.51125725,4.86193925,6.3786375,11
I,1.25,1.0,0.35,21.2904745,7.314171000000001,3.58621175,6.520385,11
F,1.425,1.0625,0.375,21.8007655,9.25611175,4.35164825,6.7755304999999995,9
I,1.3375,1.0125,0.275,21.64484325,10.64523725,4.63514325,5.2446575,9
F,1.575,1.25,0.4,34.58639,13.90542975,8.50485,10.489315,11
I,1.225,0.9625,0.3625,16.25843825,7.98038425,3.6003865,4.9611625,9
M,1.1,0.8625,0.2625,13.22504175,5.74077375,2.87747425,3.5436875,8
M,1.275,1.0,0.35,23.79940525,12.60135275,5.8683464999999995,4.847764499999999,8
F,1.45,1.15,0.35,25.86891875,10.19164525,5.4147545,7.5126175,13
I,0.4375,0.3,0.1,0.41106775,0.21262125,0.18427175,0.1417475,4
M,1.55,1.2,0.4375,38.68289275,16.5277585,7.58349125,10.319218,10
F,1.0625,0.8125,0.275,10.2908685,3.41611475,2.2963095,3.5436875,11
F,1.55,1.2375,0.425,30.107169,10.546014,6.0384435,9.63883,10
F,1.5875,1.275,0.425,41.31939625,17.208146499999998,9.015141,11.056305,13
I,0.825,0.625,0.1875,5.23048275,2.3530085,1.2757275,1.5592225,6
F,1.325,1.05,0.3375,21.8007655,9.865625999999999,4.12485225,6.80388,9
M,1.525,1.225,0.4125,31.19862475,12.71475075,6.64795775,10.0640725,11
M,0.725,0.525,0.1875,3.0050470000000002,1.34660125,0.52446575,0.9922325000000001,5
F,1.5,1.2,0.4125,31.65221675,17.73261225,6.095142500000001,7.654364999999999,9
I,1.0625,0.7875,0.3125,8.4198015,3.1467945,1.8710669999999998,2.6932025,7
I,1.3125,0.975,0.325,20.638436,10.432616000000001,4.5642695,5.386405,9
I,1.1,0.8375,0.3,13.154167999999999,5.71242425,2.79242575,4.3941725,9
I,0.5,0.375,0.15,1.09145575,0.35436875,0.18427175,0.3118445,4
I,0.8625,0.6375,0.225,6.0384435,2.721552,1.00640725,2.4097075,8
I,1.2625,0.8875,0.2625,17.0380495,7.087375,3.41611475,5.2446575,9
I,0.9625,0.7,0.2375,7.55514175,3.2601925,1.7293195,2.26796,6
I,0.95,0.7625,0.25,8.17883075,4.80524025,1.8994165,2.2396105,8
F,1.3875,1.1125,0.3375,26.52095725,10.02154825,5.5281525,7.37087,12
F,1.4625,1.1375,0.4875,29.7386255,15.762322,7.087375,7.087375,9
M,1.175,0.875,0.2875,11.141353500000001,6.662132499999999,2.50893075,3.2601925,6
F,1.1625,0.9125,0.3,18.15785475,9.128539,5.386405,4.9328129999999994,8
M,1.5,1.2125,0.375,31.18445,15.4504775,7.41339425,7.654364999999999,10
M,1.55,1.2,0.4125,35.096681,16.6411565,8.561549000000001,9.355335,9
M,1.4875,1.1625,0.3875,31.609692499999998,13.721157999999999,7.200773,7.7961125,9
F,1.3875,1.05,0.3625,21.999212,8.97261675,4.49339575,6.7755304999999995,12
M,1.5625,1.225,0.4875,36.35823375,12.99824575,8.448151,11.3398,10
M,1.375,1.0375,0.3875,24.919210500000002,10.73028575,5.8966959999999995,7.7961125,21
M,1.4375,1.125,0.375,28.76056775,9.87980075,6.350288,8.221355,15
F,1.4125,1.175,0.3875,32.89959475,15.06775925,8.37727725,8.63242275,11
I,1.3,1.0,0.325,18.597272,8.334753,4.23825025,5.5281525,11
I,0.5625,0.4,0.125,1.60174675,0.680388,0.36854349999999997,0.4252425,6
I,1.325,1.0375,0.325,21.64484325,9.865625999999999,5.85417175,5.2446575,8
I,0.9,0.75,0.2,7.27164675,3.118445,1.88524175,2.36718325,7
M,1.3375,1.0125,0.35,17.463292000000003,9.63883,3.81300775,4.53592,8
F,1.325,1.0,0.3875,19.8163005,8.164655999999999,4.63514325,5.5281525,11
M,1.65,1.3125,0.5,45.8978405,18.4555245,9.8372765,13.891255,11
M,1.5875,1.1375,0.425,29.171635499999997,12.0485375,6.577083999999999,7.7961125,10
M,1.5875,1.275,0.45,34.65726375,11.3681495,5.28718175,10.914557499999999,14
F,1.2625,1.0,0.35,21.1203775,9.85145125,3.92640575,7.229122500000001,8
M,1.55,1.2,0.425,29.80949925,13.53688625,6.7755304999999995,8.6465975,10
F,1.6375,1.2875,0.45,43.87085125,15.52135125,8.901743,12.615527499999999,18
I,1.525,1.175,0.375,31.751440000000002,16.0174675,6.98815175,7.654364999999999,9
I,1.15,0.8375,0.3125,13.56523575,6.0384435,3.0333965,3.2601925,8
F,1.325,1.0125,0.425,22.5378525,9.59630575,4.1957260000000005,6.9456275,10
M,0.875,0.6625,0.225,6.42116175,2.6365035,1.63009625,2.1262125,7
I,0.7875,0.5875,0.1875,4.649318,1.360776,1.190679,1.2190285,6
I,1.3375,1.05,0.325,20.42581475,9.42620875,4.649318,4.7343665,8
I,0.875,0.675,0.2375,5.6699,2.22543575,1.77184375,1.9844650000000001,6
F,1.525,1.2,0.425,32.95629375,16.0174675,6.3219385,8.6465975,10
I,1.025,0.7875,0.225,10.27669375,5.9533949999999995,2.25378525,2.551455,7
I,0.9625,0.725,0.25,8.1930055,3.9689300000000003,1.68679525,2.324659,7
M,1.5625,1.3,0.3625,30.759207500000002,13.16834275,6.93145275,9.270286500000001,11
I,0.9,0.675,0.175,5.82582225,2.211261,1.37495075,1.9844650000000001,6
I,1.375,1.0875,0.4125,22.8213475,11.43902325,4.60679375,6.520385,9
M,1.875,1.425,0.5375,63.786375,31.39707125,14.543293499999999,22.35358075,12
M,1.425,1.0875,0.3625,24.097075,9.68135425,4.60679375,7.654364999999999,11
F,1.4375,1.15,0.4,25.0326085,11.97766375,6.08096775,7.37087,9
F,1.5125,1.1875,0.375,29.95124675,13.02659525,6.22271525,7.654364999999999,9
M,1.175,0.9125,0.3375,13.154167999999999,5.9533949999999995,3.58621175,4.97533725,14
M,1.5375,1.175,0.3875,30.51823675,13.097469,6.1518415,8.1363065,10
I,1.0875,0.8125,0.2875,10.375917,4.9328129999999994,2.48058125,3.33106625,6
F,1.6125,1.25,0.4375,40.5681345,17.661738500000002,10.999606,10.20582,15
F,1.55,1.1875,0.425,35.25260325,15.1102835,7.27164675,9.7805775,10
I,0.4125,0.3125,0.125,0.8221354999999999,0.35436875,0.226796,0.226796,4
M,1.65,1.2625,0.425,38.215126,22.69377475,7.47009325,12.190285000000001,10
F,1.4,1.1,0.3125,23.00561925,10.47514025,5.2446575,5.9533949999999995,9
I,0.725,0.5625,0.2,3.86970675,1.65844575,1.03475675,1.190679,6
M,1.375,1.0,0.3625,23.99785175,9.525432,6.81805475,6.9456275,10
M,1.5375,1.2125,0.5125,30.022120500000003,11.12717875,6.95980225,8.50485,13
I,0.8875,0.65,0.2125,5.45727875,2.1829115000000003,1.077281,1.8427175,7
F,1.425,1.1625,0.35,24.90503575,12.0485375,4.77689075,6.87475375,8
I,0.4625,0.3375,0.1,0.8221354999999999,0.35436875,0.18427175,0.26932025,4
F,1.7,1.4125,0.475,43.0628905,14.288148000000001,8.68912175,14.21727425,18
M,1.5375,1.1875,0.4375,33.40988575,14.92601175,7.86698625,10.3475675,11
F,1.225,0.9375,0.3,16.23008875,7.24329725,3.75630875,4.139027,8
I,0.7,0.5,0.15,3.30271675,1.54504775,0.80796075,0.9922325000000001,7
M,1.6375,1.2875,0.4625,35.81959325,15.26620575,8.49067525,10.84368375,10
M,1.525,1.2,0.4125,28.78891725,12.82814875,7.314171000000001,8.3631025,10
I,1.225,0.9375,0.3875,15.29455525,6.095142500000001,3.01922175,4.819415,15
M,1.3625,1.025,0.3375,22.2543575,9.51125725,5.6699,5.386405,9
M,1.5375,1.1875,0.425,32.07745925,13.8062065,7.711064,8.7599955,19
I,0.475,0.375,0.1,1.09145575,0.32601925,0.1417475,0.283495,5
F,1.6375,1.3,0.475,40.483086,16.51358375,8.71747125,11.906789999999999,13
I,1.175,0.8875,0.3125,13.239216500000001,5.273007,2.891649,4.479221,9
M,1.7125,1.375,0.5,44.480365500000005,19.4761065,10.41844125,13.04077,12
M,1.5625,1.225,0.4375,31.79396425,13.82038125,7.3425205,9.63883,9
I,0.95,0.7125,0.2375,6.577083999999999,2.50893075,1.14815475,1.9844650000000001,6
M,1.5,1.2,0.4125,33.92017675,15.77649675,6.917278,8.50485,10
M,1.5125,1.225,0.475,33.38153625,13.99047825,9.53960675,8.0796075,9
I,0.575,0.4125,0.1125,1.34660125,0.63786375,0.340194,0.38271825,5
I,1.325,1.0375,0.4125,21.6873675,9.355335,6.02426875,6.9456275,9
I,0.6,0.425,0.1125,1.77184375,0.7654365,0.36854349999999997,0.56699,4
I,1.075,0.85,0.2625,11.89261525,4.649318,2.84912475,3.40194,7
I,1.1,0.8375,0.275,15.2803805,7.569316499999999,3.07592075,3.685435,8
I,0.8,0.625,0.2,5.7549485,2.36718325,1.00640725,1.70097,6
F,1.575,1.225,0.475,35.76289425,14.7133905,6.2652395,10.3475675,18
F,1.4125,1.1,0.4,28.689694,13.5227115,5.62737575,8.50485,9
M,1.4125,1.1,0.4,22.8213475,9.6671795,4.32329875,7.937860000000001,9
M,1.4375,1.125,0.425,24.380570000000002,11.77921725,4.3941725,6.80388,13
M,1.65,1.25,0.4,34.79901125,17.293195,7.767763,8.50485,9
F,1.775,1.45,0.5375,49.6399745,23.94115275,12.96989625,14.17475,10
M,1.1125,0.8625,0.25,11.9351395,5.499803,2.50893075,3.118445,14
I,1.025,0.775,0.2625,8.00873375,3.69960975,1.70097,2.87747425,8
M,1.3625,1.025,0.3625,19.7029025,7.52679225,4.6209685,6.19436575,9
M,1.475,1.175,0.3375,24.8058125,11.679994,4.7910655,6.80388,12
I,1.0625,0.8125,0.2875,10.44679075,3.798833,2.2963095,3.5436875,7
M,1.0625,0.8125,0.3,9.02931575,3.50116325,2.56562975,2.6932025,8
I,1.125,0.875,0.275,11.38232425,6.8605789999999995,2.42388225,3.0900955000000003,7
F,1.4375,1.125,0.45,28.236102000000002,9.70970375,6.13766675,10.19164525,24
M,1.1375,0.8875,0.3125,11.66581925,3.24601775,2.14038725,4.1106775,13
M,1.6625,1.2125,0.4125,40.5114355,18.086981,9.53960675,11.3398,9
M,1.425,1.1,0.4125,25.95396725,11.35397475,5.54232725,7.767763,8
I,1.1125,0.8625,0.275,12.51630425,5.99591925,2.3530085,3.40194,8
I,1.2625,0.9625,0.3,17.4349425,8.051258,4.025629,4.9611625,8
I,1.2375,0.9625,0.2875,17.8885345,7.83863675,2.7499015,4.819415,8
F,1.6125,1.25,0.425,41.71628925,16.726205,8.74582075,11.056305,9
F,1.425,1.125,0.4,25.61377325,11.35397475,4.86193925,7.229122500000001,9
I,1.0875,0.825,0.25,9.07184,4.40834725,1.8427175,2.67902775,7
F,1.4375,1.1125,0.375,25.3728025,11.94931425,5.82582225,8.788345,10
I,1.125,0.8375,0.3125,11.35397475,5.37223025,2.22543575,3.8271824999999997,8
I,0.6375,0.4625,0.1625,1.88524175,0.97805775,0.5102909999999999,0.7087375,5
M,1.4875,1.1375,0.4125,26.705229,12.82814875,5.8683464999999995,6.9456275,8
I,0.5,0.375,0.1375,1.48834875,0.4819415,0.18427175,0.3118445,5
I,1.15,0.825,0.25,3.72795925,5.74077375,2.14038725,3.4869885000000003,7
F,1.3,1.0,0.4,26.12406425,7.824462,7.52679225,7.37087,10
M,1.5125,1.1875,0.375,31.62386725,13.1825175,7.427569,8.221355,12
I,0.625,0.475,0.1625,2.0695135,0.963883,0.5953395,0.7087375,5
M,1.4375,1.15,0.375,28.916490000000003,13.42348825,5.8683464999999995,7.654364999999999,9
M,1.375,1.1,0.4125,23.94115275,10.33339275,6.633783,6.662132499999999,10
I,1.3125,1.0,0.3375,17.4349425,7.399219500000001,4.5075705,4.9611625,9
M,1.7375,1.325,0.475,46.13881125,16.96717575,11.41067375,13.664458999999999,16
M,1.35,1.05,0.3875,26.109889499999998,12.47378,6.22271525,7.229122500000001,10
M,1.5,1.2,0.4,27.03124825,12.74310025,5.6982495,8.6465975,9
M,0.95,0.7125,0.275,8.901743,3.0050470000000002,1.51669825,3.3735904999999997,7
M,1.525,1.175,0.4375,34.1611475,17.44911725,7.38504475,8.3631025,10
M,1.425,1.1125,0.4,28.98736375,11.49572225,6.3786375,8.6465975,17
I,1.0,0.775,0.2375,9.42620875,4.1673765,2.50893075,2.6932025,7
M,1.475,1.1375,0.3625,30.419013500000002,13.4660125,5.386405,8.0796075,9
I,1.2875,1.0875,0.375,20.87940675,8.66077225,3.7137845,6.095142500000001,17
I,1.0,0.8,0.3,11.169703,4.7910655,2.33883375,3.5436875,7
M,1.6875,1.35,0.525,45.1607535,19.447757,9.015141,12.757275,13
F,1.5625,1.2,0.375,29.937071999999997,12.51630425,6.13766675,9.14271375,10
M,1.1,0.85,0.3125,12.133586,5.783298,2.324659,3.345241,8
I,1.3,1.0625,0.3125,22.396105,10.546014,5.811647499999999,5.811647499999999,9
F,1.5,1.2375,0.4,30.9860035,13.919604500000002,6.2652395,9.4970825,9
M,1.45,1.1,0.4,36.32988425,16.20173925,5.57067675,10.56018875,10
M,1.6,1.275,0.3875,38.82464025,17.78931125,8.561549000000001,10.6310625,14
F,1.6625,1.25,0.45,40.44056175,18.52639825,8.80251975,11.056305,13
F,1.525,1.2125,0.4625,32.034935,12.3887315,6.917278,10.0640725,12
M,1.5375,1.2,0.4125,29.95124675,13.65028425,6.87475375,8.0796075,9
F,1.5,1.15,0.35,28.831441499999997,14.599992499999999,5.8683464999999995,7.654364999999999,9
M,1.15,0.9375,0.3125,14.75591475,5.91087075,3.2601925,5.10291,10
M,1.3875,1.075,0.3375,20.19901875,9.68135425,4.3941725,5.499803,11
F,1.4875,1.15,0.4125,29.852023499999998,11.4248485,6.25106475,9.355335,14
F,1.45,1.1625,0.3625,24.720764000000003,9.19941275,5.811647499999999,7.37087,11
I,0.7375,0.525,0.1875,3.5436875,1.190679,0.56699,0.9922325000000001,6
F,1.25,0.95,0.3875,18.92329125,7.29999625,4.35164825,5.9533949999999995,8
F,1.2625,1.0,0.3375,17.463292000000003,8.1930055,3.0333965,5.9533949999999995,13
F,1.1,0.85,0.325,12.47378,4.32329875,2.83495,4.53592,12
M,1.4625,1.1625,0.375,36.61337925,16.25843825,8.9300925,9.355335,9
I,0.775,0.5625,0.1875,4.12485225,1.814368,0.963883,1.2757275,7
M,1.575,1.225,0.4375,33.55163325,16.584457500000003,6.0100940000000005,9.7805775,11
F,0.7625,0.5625,0.175,4.20990075,1.65844575,0.94970825,1.2757275,5
F,1.375,1.075,0.4125,24.5790165,8.63242275,4.94698775,7.937860000000001,15
M,1.5875,1.225,0.475,36.61337925,17.349894,9.08601475,9.922325,9
I,1.425,1.1,0.4,25.95396725,10.73028575,5.6982495,7.087375,9
M,1.1125,0.75,0.225,7.937860000000001,2.82077525,1.63009625,2.1262125,15
I,1.1,0.875,0.275,10.3475675,4.74854125,2.2963095,3.5436875,7
I,1.1,0.85,0.2625,10.432616000000001,4.7910655,2.3530085,2.83495,8
I,1.1875,0.9,0.35,12.94154675,6.8322294999999995,2.8066005,3.9689300000000003,8
I,0.725,0.5125,0.175,2.721552,1.0205819999999999,0.52446575,0.850485,5
I,1.3125,1.0125,0.375,18.29960225,8.7599955,3.7137845,5.9533949999999995,9
M,1.475,1.1375,0.4,24.834162,11.75086775,5.273007,8.0796075,10
M,1.6875,1.325,0.45,52.9238635,23.5584345,10.375917,13.16834275,10
M,1.6375,1.275,0.475,39.2640575,18.75319425,8.278054,11.3398,9
M,1.6,1.275,0.4375,38.00250475,12.40290625,8.3064035,11.3398,11
I,1.2875,1.0625,0.35,21.21960075,9.42620875,4.847764499999999,5.2446575,8
I,1.25,0.9625,0.3,17.08057375,6.9456275,3.98310475,5.2446575,9
F,1.5,1.1375,0.35,27.0170735,10.84368375,8.12213175,7.7961125,12
I,0.9375,0.6875,0.25,6.633783,2.6932025,1.63009625,2.1262125,7
M,1.7625,1.325,0.4375,44.5370645,19.66037825,7.399219500000001,13.437663,11
I,1.4375,1.125,0.3375,23.00561925,10.77281,5.1312595000000005,6.662132499999999,9
I,1.3875,1.1125,0.35,22.792998,9.525432,5.20213325,6.7188315,15
M,1.5,1.175,0.3875,33.26813825,16.6411565,8.164655999999999,8.164655999999999,9
I,0.9625,0.725,0.2375,8.71747125,4.43669675,1.63009625,2.36718325,7
M,1.6125,1.225,0.4625,37.40716525,17.70426275,9.185238,9.4970825,8
F,1.5,1.1875,0.4125,29.7386255,12.927372,6.2652395,9.2135875,10
I,1.1875,0.9375,0.25,16.40018575,7.86698625,2.4097075,3.685435,8
I,1.5875,1.25,0.45,42.2124055,20.269892499999997,9.76640275,10.24834425,11
M,1.5625,1.2375,0.4375,36.61337925,16.839603,8.391452000000001,9.07184,13
M,1.425,1.1375,0.4,29.568528499999996,12.3320325,7.427569,8.788345,13
F,1.5,1.2125,0.45,34.501341499999995,18.0586315,5.811647499999999,8.788345,9
I,1.2125,0.9125,0.3125,14.571643,6.36446275,2.9483479999999997,4.252425,8
I,1.125,0.875,0.3,13.437663,5.3013565,2.45223175,4.6776675,8
M,1.675,1.3125,0.5,45.7277435,18.69649525,10.149121000000001,12.45960525,14
M,1.4,1.0875,0.3875,28.519596999999997,15.4504775,5.556502,5.59902625,9
F,1.95,1.575,0.5375,75.32462149999999,42.184056,14.13222575,16.612807,29
I,0.925,0.675,0.2125,6.0384435,2.36718325,1.587572,1.9844650000000001,6
M,1.425,1.15,0.35,26.12406425,11.3398,5.499803,7.654364999999999,8
